ID,Job Title,Salary,Experience,Company,Details,Address,Employees,Date,Link
Job ID: 427853,Urgent! Accounting Staff,"PHP 12,000 - 15,000 per month",No Experience,Island Shipping Corporation,"Analyzes information and options by developing spreadsheet reports; verifying information.
Reconcile receivables daily and monthly
Prepare Billing Statement to send to the customers
Reconcile Inventory Monthly
Well versed in Disbursement process and other related Accounting Process
A graduate in Bachelor of Science in Financial Management, Management in Accounting, Accountancy or ANY RELATED COURSE.
Working experience in Accounting process is an advantage
Fresh graduates are welcome.
Can work under pressure
Knowledgeable on Microsoft Office, particularly, MS Excel and Word
Keen to details
Hardworking
Efficient and Easily Understand Instructions","527 MJ Cuenco Avenue, Tinago, Cebu City, Cebu",51-200 employees,"Posted On: July 27, 2023",https://www.mynimo.com/jobs/view/427853/cebu/urgent-accounting-staff?location=cebu&is_overseas=false&category=Accounting%20%2F%20Finance&category_name=accounting-finance&level&tab=cebu
Job ID: 432269,Inventory Clerk,N/A,No Experience,Fast Unimerchants Inc.,"Graduate of Accountancy, Management Accounting or any related courses.
Preferably with work related experience.
Proficient in MS Office applications.
Fresh graduates are welcome to apply.","Pan Arts Compound, P. Remedio St., (near Tablea Chocolate Café), Banilad, Mandaue City, Cebu",501-1000 employees,"Posted On: July 27, 2023",https://www.mynimo.com/jobs/view/432269/cebu/inventory-clerk?location=cebu&is_overseas=false&category=Accounting%20%2F%20Finance&category_name=accounting-finance&level&tab=cebu
Job ID: 432394,Certified Public Accountant,N/A,No Experience,Fast Distribution Corporation,"Must be a Certified Public Accountant (CPA)
Proficient in Document Processing and MS applications
Above average comprehension and analytical skills
Fresh graduates are welcome to apply","3rd Floor FAST Bldg. M.C. Briones St., Maguikay, Mandaue City, Cebu",501-1000 employees,"Posted On: July 27, 2023",https://www.mynimo.com/jobs/view/432394/cebu/certified-public-accountant?location=cebu&is_overseas=false&category=Accounting%20%2F%20Finance&category_name=accounting-finance&level&tab=cebu
Job ID: 432396,Credit and Control Staff,N/A,No Experience,Fast Distribution Corporation,"Graduate of Bachelor of Science in Accountancy or Business Administration major in Financial Management/Management Accounting.
Proficient in MS Office applications.
Above-average communication and presentation skills.
Willing to travel around sites.
Fresh graduates are welcome to apply.","3rd Floor FAST Bldg. M.C. Briones St., Maguikay, Mandaue City, Cebu",501-1000 employees,"Posted On: July 27, 2023",https://www.mynimo.com/jobs/view/432396/cebu/credit-and-control-staff?location=cebu&is_overseas=false&category=Accounting%20%2F%20Finance&category_name=accounting-finance&level&tab=cebu
Job ID: 433349,Accounting Manager,N/A,Managerial / Supervisory,Keralty Prime Cebu Inc.,"Financial Reporting: preparing accurate and timely financial reports, including balance sheets, income statements, and cash flow statements, as well as ensuring compliance with regulatory requirements.
Budgeting and Forecasting: developing and managing the company's budget according to business objectives and directions.
Audit and Tax Compliance: ensuring that the company's financial statements comply with accounting principles and tax regulations.
Financial Analysis: analyzing and interpreting financial data to make sound recommendations to senior management for improving the company's financial performance.
Relationship Management: liaising with internal and external stakeholders to ensure smooth finance and accounting operations
Team Management: responsible for supervising the accounting team and ensuring effective performance and development.
Experience: 5-10 years' experience in finance & accounting; with at least 2 years in a supervising or managerial capacity
Technical Skills: Must possess strong knowledge of accounting principles and financial analysis tools, keen attention to detail as well as experience with ERPs.
Leadership Skills: Must be an effective team leader with the ability to organize and execute when under demanding conditions and the demonstrated ability to manage stakeholders from all levels of the organization effectively.
Analytical & Problem-solving: must demonstrate strong and grounded analytical and problem-solving skills with the ability to communicate clearly and effectively.
Integrity and Ethics are essential to this role.
Bachelor’s degree holder in Accountancy, or a related field
Certified Public Accountant","880 A.S. Fortuna Street, Banilad, Mandaue City, Cebu",51-200 employees,"Posted On: July 27, 2023",https://www.mynimo.com/jobs/view/433349/cebu/accounting-manager?location=cebu&is_overseas=false&category=Accounting%20%2F%20Finance&category_name=accounting-finance&level&tab=cebu
Job ID: 431754,Accounting Supervisor,N/A,Managerial / Supervisory,"GHY Trading Solution, Inc.","Must be an Accounting or Finance graduate with experience of at least 5 years.
Capable of leading a small of Accounting department
Verifying all AP, AR, journal entries, chart of accounts Collections & other accounting functions from the team
Monitoring of all accounts, expenses
Coordination with bookkeeper for BIR filings
Reconciling for SSS, HDMF, PHIC
Weekly presentation of Accounting and Finance reports
Experienced with Quickbooks is an advantage","Mantawi drive, North Reclamation Area, Subangdaku, Mandaue City, Cebu",11-50 employees,"Posted On: July 27, 2023",https://www.mynimo.com/jobs/view/431754/cebu/accounting-supervisor?location=cebu&is_overseas=false&category=Accounting%20%2F%20Finance&category_name=accounting-finance&level&tab=cebu
Job ID: 432014,Accounting Staff,N/A,1 Year or Less,Joinus English Language Academe Inc.,"Preferably a graduate of BS Accountancy, Finance or any business-related course.
With CPA license is an advantage.
Background in Bookkeeping/Management Accounting is commendable.
Fluent in written and verbal communication skills.
Keen to details and has ability to work under pressure.","across Bank of Commerce Pusok Branch, Ceniza St., Mustang, Pusok, Lapu-Lapu City, Cebu",51-200 employees,"Posted On: July 27, 2023",https://www.mynimo.com/jobs/view/432014/cebu/accounting-staff?location=cebu&is_overseas=false&category=Accounting%20%2F%20Finance&category_name=accounting-finance&level&tab=cebu
Job ID: 405074,Accounts Payable Specialist,N/A,2 to 4 Years,HM Premier Group Inc,"Post business transactions, process invoices, verify financial data for use in maintaining accounts payable records
Provide other clerical support necessary to pay the obligations of the organization
Maintain meticulous records of outstanding payables
Ensure the accuracy of an organization’s financial documents for payment, auditing and tax purposes
Protect businesses against unintentional overpayment
Practice effective monitoring to ensure payments are made to vendors in a timely manner
Clarify any questionable invoice items, prices or receiving signatures
Assemble and review invoices to be completed for payment
Maintain copies of vouchers, invoices or correspondence necessary for files
Type periodic reports and other records
Obtain proper information and/or data regarding invoice payments
Check vendor files for any previous payments and assign voucher numbers
Prepare vouchers listing invoice number, date, vendor address, item description, amounts and coding per accounting policies and procedures
Reconcile bank statements
Input daily bookkeeping and record keeping
Verify invoices against purchase orders and ensure goods or services were received before issuing payment to vendors
Degree in Accountancy or Management Accounting
At least 1 year of experience with collections, invoicing, and/or accounts receivable
Possess strong knowledge of Generally Accepted Accounting Principles (GAAP)
Strong attention to detail with a dedication to accuracy
Excellent verbal and written communication skills
A high degree of familiarity with accounts receivable functions
Ability to stay focused on a task, particularly while battling and meeting up with deadlines","8F HM Tower IT Park (Landmark: Across CALYX Building), Lahug, Cebu City, Cebu",11-50 employees,"Posted On: July 27, 2023",https://www.mynimo.com/jobs/view/405074/cebu/accounts-payable-specialist?location=cebu&is_overseas=false&category=Accounting%20%2F%20Finance&category_name=accounting-finance&level&tab=cebu
Job ID: 427608,Accounting Supervisor,N/A,Managerial / Supervisory,Ever Consumer Sales Inc. (ECSi),"Must be a BS Accountancy Graduate
Minimum of 3 Years Supervisory Experience
Excellent in leadership, communication and interpersonal skills
Must be detailed-oriented, self-motivated, honest and goal driven
Verifies the completeness and accuracy of TMC claims, and other billing statements; Monitoring and update of its summary.
Verifies and approves all bad order Credit Memos.
Verifies check disbursements and all other accountable forms.
Updates bank balances, check books, passbooks, bank statements and bank loans and SBLC.
Submits monthly financial reports to GBUM and President.
Oversees the smooth / effective operation of the total accounting department.
Prepares and monitors daily cash flow update and send cash projection summary to GBUM and President
Informs GBUM or President of any shortages in cash that may arise.
Does monthly financial reports such as PPE lapsing schedules, Prepayments, journal vouchers, etc.
Does monthly bank reconciliation of all banks.
Does monthly warehouse & van inventories.
Organizes and files all related accounting documents.
Provides leadership and guidance to all accounting team members.","2nd Level RM 209, ARCADA 5, Hi-way, Tipolo, Mandaue City, Cebu",201-500 employees,"Posted On: July 27, 2023",https://www.mynimo.com/jobs/view/427608/cebu/accounting-supervisor?location=cebu&is_overseas=false&category=Accounting%20%2F%20Finance&category_name=accounting-finance&level&tab=cebu
Job ID: 432964,Internal Auditor,N/A,1 Year or Less,Resourceworld Management Corporation,"A graduate of Bachelor of Science in Accountancy, Financial Management, Management Accounting.
At least 1 -2 years experience in the related field is required for this position.
Excellent verbal and written communication skills.
Verifies the accuracy of payment details posted to the client's ledgers.","TSC Residential Suites, Magsaysay St., Kasambagan, Cebu City, Cebu",N/A,"Posted On: July 27, 2023",https://www.mynimo.com/jobs/view/432964/cebu/internal-auditor?location=cebu&is_overseas=false&category=Accounting%20%2F%20Finance&category_name=accounting-finance&level&tab=cebu
